apartment_id,apartment_name,legal_dong,gu,household_count,school_premium_core_score,school_premium_confidence,recent_market_price,baseline_non_school_price,expected_school_premium_pct,expected_school_premium_amount,expected_fair_price,observed_market_premium_pct,school_value_gap_pct,total_value_gap_pct,comparable_count,comparable_rule,comparable_method_gap_pct,residual_method_gap_pct,gap_confidence,transaction_count,price_window_used,school_data_quality_flag,data_quality_flag,as_of_date
A10027989,신화명리버뷰자이,금곡동,북구,792.0,21.752097130242827,B,395000000.0,382668846.3539509,-11.293572649989148,-43216984.17185879,339451862.18209213,56.87754680325067,-68.17111945323981,-14.062819700736174,12.0,ALL_SAME_DONG,-121.82625770049235,-14.515981205987284,HIGH,23.0,6M,OK,OK,2026-08-28
A10028028,부산센텀푸르지오,연산동,연제구,560.0,41.013907284768216,B,440000000.0,503827735.108691,-3.7404753950323832,-18845552.4650895,484982182.6436015,-11.750754722224388,8.010279327192004,10.223223328091247,5.0,RELAXED_SAME_DONG_1,7.092470836055108,8.9280878183289,MEDIUM,17.0,6M,OK,OK,2026-08-28
A10028037,해운대힐스테이트위브,중동,해운대구,2369.0,64.0762693156733,B,760000000.0,905500049.9412158,6.153570078727055,55720580.13604128,961220630.077257,-22.10625533507661,28.259825413803668,26.476398694375924,13.0,DISTRICT_RELAXED,34.297605661478414,22.222045166128922,HIGH,35.0,6M,OK,OK,2026-08-28
A10028069,협성·DS엘리시안,지사동,강서구,1277.0,24.00115894039736,A,135000000.0,176428552.92835867,-10.443144251528913,-18424688.28319353,158003864.64516515,-33.639605115495826,23.196460863966912,17.03989973715936,6.0,DISTRICT_RELAXED,33.354292626607936,13.038629101325892,MEDIUM,46.0,6M,OK,OK,2026-08-28
A10028081,정관이지더원3차아파트,정관읍,기장군,1035.0,62.76445916114791,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A10028117,명지오션시티삼정그린코아,명지동,강서구,610.0,58.46859823399559,B,358500000.0,408415150.5185286,3.658003003169563,14939838.47136724,423354988.9898958,-10.263761610352473,13.921764613522036,18.090652437906773,6.0,STRICT_SAME_DONG,11.963856568584852,15.87967265845922,MEDIUM,8.0,6M,OK,OK,2026-08-28
A10028138,동원역삼정그린코아,금곡동,북구,529.0,45.7257174392936,B,254000000.0,268018468.54037642,-1.7969640492763173,-4816195.525091529,263202273.0152849,34.885723392625025,-36.682687441901344,3.6229421320019384,12.0,ALL_SAME_DONG,-76.79882223741242,3.4334473536097416,LOW,8.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A10028142,가화만사성정관타운,정관읍방곡리,기장군,560.0,58.230187637969095,B,173000000.0,179396166.6856814,3.553213800820476,6374329.352818519,185770496.03849992,-7.991358354096384,11.54457215491686,7.381789617630008,9.0,DISTRICT_RELAXED,15.970544021748957,7.118600288084764,MEDIUM,11.0,6M,OK,OK,2026-08-28
A10028145,대연롯데캐슬,대연동,남구,564.0,76.50546357615895,B,832500000.0,574742509.3804772,11.901158122276346,68401014.8373096,643143524.2177868,28.89732250307335,-16.996164380797005,-22.745522616482074,11.0,ALL_SAME_DONG,-1.0460140742876582,-32.946314687306355,HIGH,20.0,6M,OK,OK,2026-08-28
A10028147,서면동일파크스위트1차,부암동,부산진구,751.0,57.03956953642385,B,385000000.0,387080927.609398,3.031481819149562,11734287.945874393,398815215.5552724,0.5290187597904783,2.5024630593590835,3.5883676766941264,5.0,RELAXED_SAME_DONG_1,1.435849326277161,3.569076792441006,MEDIUM,21.0,6M,OK,OK,2026-08-28
A10028182,대신롯데캐슬,서대신동3가,서구,753.0,66.23658940397351,B,430000000.0,420795485.22639817,7.130924553026441,30006608.574035943,450802093.8004341,-12.936077933551148,20.06700248657759,4.8376962326591055,5.0,DISTRICT_RELAXED,35.190488578429104,4.943516394726077,MEDIUM,7.0,6M,OK,OK,2026-08-28
A10028191,감전엘에이치,감전동,사상구,622.0,71.6083885209713,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60106001,한성기린,범일동,동구,547.0,63.84878587196467,B,176000000.0,221092562.15313295,6.051174169515838,13378696.011731148,234471258.1648641,-20.395332033784552,26.44650620330039,33.222305775490966,0.0,INSUFFICIENT_COMPARABLES,,26.44650620330039,LOW,7.0,6M,MIDDLE_SCORE_PARTIAL,INSUFFICIENT_COMPARABLES,2026-08-28
A60106002,두산위브포세이돈2,범일동,동구,690.0,63.84878587196467,B,545500000.0,499636131.18384105,6.0511741695158605,30233852.511765003,529869983.69560605,9.179453997349786,-3.128279827833925,-2.8652642171208,0.0,INSUFFICIENT_COMPARABLES,,-3.128279827833925,LOW,4.0,6M,MIDDLE_SCORE_PARTIAL,INSUFFICIENT_COMPARABLES,2026-08-28
A60270501,부민e편한세상,부민동3가,서구,613.0,62.26407284768212,B,236000000.0,260698168.72325435,5.340591167984687,13922823.373931915,274620992.09718627,-9.473855855686054,14.814447023670741,16.364827159824678,0.0,INSUFFICIENT_COMPARABLES,,14.814447023670741,LOW,9.0,6M,OK,INSUFFICIENT_COMPARABLES,2026-08-28
A60275104,남성한빛가든,서대신동3가,서구,564.0,57.267218543046354,B,183500000.0,210419093.36921293,3.1310345526522676,6588294.5187677145,217007387.88798064,-12.793084951648947,15.924119504301213,18.260156887182898,0.0,INSUFFICIENT_COMPARABLES,,15.924119504301213,LOW,6.0,6M,OK,INSUFFICIENT_COMPARABLES,2026-08-28
A60275201,남부민풀리페,남부민동,서구,782.0,32.5098233995585,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60402003,하단동에스케이뷰,하단동,사하구,1828.0,32.74519867549669,B,310000000.0,343235715.5614948,-7.058611090542111,-24227674.28532523,319008041.2761696,20.63897023474572,-27.697581325287832,2.9058197665063235,17.0,DISTRICT_RELAXED,-58.01961018553963,2.624447534963969,LOW,27.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60403002,신평럭키무지개타운,신평동,사하구,505.0,45.64525386313466,B,130500000.0,140446206.45814815,-1.8304804886667858,-2570840.406289071,137875366.05185908,-18.082057495010687,16.2515770063439,5.651621495677461,5.0,ALL_SAME_DONG,27.251772549382224,5.251381463305582,MEDIUM,10.0,12M,OK,OK,2026-08-28
A60405001,다대동롯데캐슬몰운대,다대동,사하구,3462.0,39.043377483443706,B,239000000.0,331418398.6124819,-4.5418220917956,-15052434.0444569,316365964.568025,-13.104257033048405,8.562434941252805,32.37069647197699,14.0,ALL_SAME_DONG,-6.219025595815986,23.3438954783216,LOW,56.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60405002,다대롯데캐슬블루,다대동,사하구,1326.0,40.872958057395145,B,417500000.0,361206215.4105293,-3.7980173120546468,-13718674.593509316,347487540.81702,43.9847991657476,-47.78281647780225,-16.76945130131258,14.0,ALL_SAME_DONG,-76.18267214375709,-19.382960811847404,HIGH,32.0,6M,OK,OK,2026-08-28
A60471810,당리푸르지오,당리동,사하구,542.0,68.6908940397351,B,532000000.0,499728311.22684497,8.2522043131531,41238601.2531088,540966912.4799538,23.92911342541202,-15.676909112258919,1.6855098646529676,8.0,DISTRICT_RELAXED,-33.14817573408935,1.79435750957151,LOW,7.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60472901,다대푸르지오,다대동,사하구,972.0,36.21616997792494,B,386000000.0,374979564.9813734,-5.679912358118699,-21298510.65179676,353681054.3295767,23.03866966970879,-28.718582027827487,-8.372783852441279,14.0,ALL_SAME_DONG,-48.81830887296555,-8.618855182689423,HIGH,10.0,6M,OK,OK,2026-08-28
A60474002,동원로얄듀크,장림동,사하구,1973.0,77.03780353200882,B,136500000.0,160163822.1812991,12.154158920448221,19466565.480979174,179630387.66227826,-14.774761153310001,26.92892007375822,31.597353598738653,0.0,INSUFFICIENT_COMPARABLES,,26.92892007375822,LOW,46.0,6M,OK,INSUFFICIENT_COMPARABLES,2026-08-28
A60474307,다대해송,다대동,사하구,714.0,24.5848233995585,B,135000000.0,111766834.941698,-10.221116310375844,-11423818.19581674,100343016.74588126,6.114328918035117,-16.33544522841096,-25.67183944749536,14.0,ALL_SAME_DONG,-1.6626013948679024,-31.00828906195402,HIGH,6.0,6M,OK,OK,2026-08-28
A60474516,신세대지큐빌,장림동,사하구,990.0,35.53813465783665,B,96000000.0,108775016.7777369,-5.950831566458703,-6473018.034830317,102301998.74290659,-3.672212459060276,-2.278619107398427,6.564582023861032,6.0,DISTRICT_RELAXED,-10.350846829708527,5.793608614911673,LOW,19.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60474905,한신혜성,하단동,사하구,533.0,33.8287527593819,B,132500000.0,214189409.99000567,-6.630391950093606,-14201597.397930324,199987812.59207535,-18.364005443604377,11.73361349351077,50.934198182698374,7.0,DISTRICT_RELAXED,-8.041246095389209,31.50847308241075,LOW,6.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60475305,신다대,다대동,사하구,570.0,24.5848233995585,B,57000000.0,77698239.80663307,-10.221116310375834,-7941627.461750701,69756612.34488237,-38.03185516398773,27.810738853611895,22.380021657688374,14.0,ALL_SAME_DONG,39.20332926958911,16.41814843763467,HIGH,17.0,6M,OK,OK,2026-08-28
A60475309,3지구도개공아파트,다대동,사하구,750.0,24.5848233995585,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60475408,국제그린,다대동,사하구,996.0,24.5848233995585,B,70000000.0,109368155.08091208,-10.221116310375821,-11178646.337332234,98189508.74357985,-31.254594664088827,21.033478353713008,40.270726776542645,5.0,RELAXED_SAME_DONG_2,16.292078523986895,25.774878183439114,MEDIUM,24.0,6M,OK,OK,2026-08-28
A60475411,도개공다대4지구영구임대아파트,다대동,사하구,1920.0,40.872958057395145,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60475412,다송,다대동,사하구,500.0,24.5848233995585,B,57000000.0,94804408.56257722,-10.221116310375821,-9690068.866544917,85114339.6960323,-45.56331215024165,35.34219583986583,49.32340297549527,14.0,ALL_SAME_DONG,41.0292942825732,29.655097397158464,HIGH,15.0,6M,OK,OK,2026-08-28
A60475507,대우,다대동,사하구,546.0,35.72958057395144,B,383000000.0,316494052.26698583,-5.874415409224465,-18592175.375650764,297901876.89133507,22.898386230884363,-28.772801640108828,-22.21883109886813,14.0,ALL_SAME_DONG,-30.65785531177292,-26.88774796844473,HIGH,5.0,12M,OK,OK,2026-08-28
A60475509,다대푸른,다대동,사하구,640.0,35.72958057395144,B,103000000.0,114133516.37679318,-5.874415409224499,-6704676.873128101,107428839.50366507,-17.40543845827791,11.531023049053411,4.299844178315615,14.0,ALL_SAME_DONG,19.181643877742403,3.88040222036442,HIGH,15.0,6M,OK,OK,2026-08-28
A60475612,다대포현대,다대동,사하구,2181.0,40.872958057395145,B,222500000.0,229738249.42398933,-3.7980173120546468,-8725498.4855344,221012750.93845493,-10.391363355998472,6.593346043943825,-0.6684265445146442,14.0,ALL_SAME_DONG,13.834058847786789,-0.6473667598991373,LOW,20.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60475710,삼환,다대동,사하구,1669.0,40.872958057395145,B,213000000.0,208481523.6239464,-3.7980173120546468,-7918164.359672785,200563359.2642736,6.958729162751043,-10.75674647480569,-5.838798467477179,14.0,ALL_SAME_DONG,-15.548148625785707,-5.965344323825672,HIGH,26.0,6M,OK,OK,2026-08-28
A60475903,신익강변타운,신평동,사하구,937.0,41.98118101545254,B,172000000.0,174452823.1563561,-3.3446604095298205,-5834854.509417713,168617968.64693838,-11.981454565618598,8.636794156088778,-1.9662972982916416,5.0,ALL_SAME_DONG,19.212239284899514,-1.9386509727219559,LOW,6.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60476101,가락타운1,하단동,사하구,1746.0,38.00830573951434,B,290000000.0,295035370.24352676,-4.960074229298894,-14633973.366765738,280401396.876761,12.34513152479395,-17.305205754092846,-3.3098631459444805,10.0,DISTRICT_RELAXED,-31.357037814273614,-3.253373693912076,HIGH,21.0,6M,OK,OK,2026-08-28
A60476206,가락타운2,하단동,사하구,2980.0,39.19249448123621,B,259000000.0,312124716.07760316,-4.4814153487028,-13987604.933396757,298137111.1442064,-7.7353083626484525,3.2538930139456523,15.110853723631813,5.0,DISTRICT_RELAXED,-6.031147650938474,12.538933678829778,LOW,48.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60476511,자유,다대동,사하구,987.0,35.72958057395144,B,245000000.0,214209141.72834373,-5.874415409224476,-12583534.829657316,201625606.8986864,10.84517117390662,-16.719586583131097,-17.703833918903513,14.0,ALL_SAME_DONG,-13.190554105773998,-20.248619060488192,HIGH,7.0,6M,OK,OK,2026-08-28
A60476604,다대코오롱맨션,다대동,사하구,520.0,40.872958057395145,B,197500000.0,126225357.83424324,-3.798017312054658,-4794060.9427475035,121431296.89149573,37.559401827669255,-41.357419139723916,-38.51579904228064,14.0,ALL_SAME_DONG,-22.450637477263335,-60.2642008021845,HIGH,8.0,12M,OK,OK,2026-08-28
A60476805,현대,신평동,사하구,992.0,,C,210000000.0,,,,,29.127061811091725,,,5.0,ALL_SAME_DONG,,,LOW,17.0,6M,ELEMENTARY_DEMAND_MISSING,SCHOOL_SCORE_MISSING,2026-08-28
A60477315,장림현대(372-4),장림동,사하구,828.0,29.150275938189846,B,130000000.0,112934413.14055493,-8.465302955365573,-9560240.213212162,103374172.92734277,1.793996084069927,-10.2592990394355,-20.48140544050556,7.0,DISTRICT_RELAXED,3.057764813739505,-23.576362892610504,LOW,3.0,12M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60480608,부영벽산파라빌,감천동,사하구,634.0,35.70402869757175,B,210000000.0,243801815.22852066,-5.884618099391403,-14346805.745582312,229455009.48293835,-15.787136883582948,9.902518784191544,9.26429022997064,13.0,DISTRICT_RELAXED,11.82519153454501,7.979846033838079,HIGH,7.0,6M,OK,OK,2026-08-28
A60481703,구평1차자유,구평동,사하구,584.0,36.72902869757174,B,112000000.0,165078929.204317,-5.474473670460456,-9037202.514768392,156041726.6895486,-24.262433327622425,18.78795965716197,39.32297025852554,7.0,DISTRICT_RELAXED,10.896725972187284,26.679193342136656,MEDIUM,9.0,6M,OK,OK,2026-08-28
A60482013,몰운대,다대동,사하구,2960.0,36.75921633554084,B,102750000.0,134623054.34387964,-5.462367304453563,-7353605.704736829,127269448.63914281,-24.891001243093253,19.428633938639692,23.86321035439689,14.0,ALL_SAME_DONG,20.643858028093668,18.213409849185716,HIGH,48.0,6M,OK,OK,2026-08-28
A60482708,성원,다대동,사하구,546.0,35.72958057395144,B,446000000.0,326576850.95939946,-5.874415409224499,-19184480.85571909,307392370.1036804,38.59116796795449,-44.46558337717899,-31.07794392294162,14.0,ALL_SAME_DONG,-46.48859022478283,-42.442576529575135,HIGH,8.0,6M,OK,OK,2026-08-28
A60482712,5지구몰운대영구임대아파트,다대동,사하구,2107.0,35.72958057395144,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60483404,한신,신평동,사하구,937.0,41.98118101545254,B,151000000.0,186686884.54558355,-3.3446604095298205,-6244042.317180783,180442842.22840276,-26.763164029504992,23.418503619975173,19.49857101218726,5.0,ALL_SAME_DONG,31.065764230528504,15.771243009421843,MEDIUM,11.0,6M,OK,OK,2026-08-28
A60484514,협성르네상스,장림동,사하구,650.0,29.150275938189846,B,180000000.0,150008174.66309774,-8.465302955365573,-12698646.44304517,137309528.22005257,28.591908333573436,-37.05721128893901,-23.71692876663746,6.0,DISTRICT_RELAXED,-45.655658996609425,-28.458763581268588,MEDIUM,13.0,6M,OK,OK,2026-08-28
A60607003,신영도롯데낙천대,청학동,영도구,528.0,38.849889624724064,B,181000000.0,304346549.4065139,-4.6201463660302755,-14061256.04254359,290285293.36397034,-40.52832195635004,35.908175590319765,60.37861511821565,0.0,INSUFFICIENT_COMPARABLES,,35.908175590319765,LOW,7.0,6M,OK,INSUFFICIENT_COMPARABLES,2026-08-28
A60607004,영도신도브래뉴,청학동,영도구,508.0,38.334768211920526,B,292000000.0,303466985.84586614,-4.828355393331751,-14652464.578070164,288814521.267796,-11.105607712216253,6.277252318884502,-1.0909173740424771,5.0,DISTRICT_RELAXED,13.604199952508111,-1.0496953147391075,LOW,13.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60608002,조양비취맨션,동삼동,영도구,630.0,64.44094922737307,B,90000000.0,108329738.6948877,6.317927830150016,6844194.709333092,115173933.40422079,-22.163358746865054,28.48128657701507,27.97103711580087,6.0,ALL_SAME_DONG,33.724325090750355,23.238248063279787,MEDIUM,6.0,12M,OK,OK,2026-08-28
A60608303,동삼그린힐,동삼동,영도구,2088.0,59.38355408388521,B,79000000.0,133441197.35157031,4.061141130872925,5419235.351173937,138860432.70274425,-35.06750246499143,39.128643595864354,75.77269962372691,6.0,ALL_SAME_DONG,33.39825273250305,44.859034459225654,MEDIUM,24.0,6M,OK,OK,2026-08-28
A60670101,도시공사동삼2지구영구임대아파트,동삼동,영도구,1120.0,,C,,,,,,,,,,,,,LOW,,,ELEMENTARY_DEMAND_MISSING,SCHOOL_SCORE_MISSING,2026-08-28
A60675110,함지그린,동삼동,영도구,1000.0,26.710706401766004,B,140000000.0,153329574.30566692,-9.407759354244194,-14424877.369564176,138904696.93610275,9.189141001056804,-18.596900355300995,-0.7823593313551758,6.0,ALL_SAME_DONG,-36.4794551129851,-0.7143455976168944,MEDIUM,18.0,6M,OK,OK,2026-08-28
A60675801,미광마린타워,봉래동2가,영도구,676.0,42.63222958057395,B,398000000.0,368050191.7981881,-3.077330910186382,-11326122.317205906,356724069.4809822,8.13742496790606,-11.214755878092443,-10.37083681382357,0.0,INSUFFICIENT_COMPARABLES,,-11.214755878092443,LOW,5.0,6M,OK,INSUFFICIENT_COMPARABLES,2026-08-28
A60676104,부산동삼1,동삼동,영도구,976.0,59.38355408388521,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60676205,부산동삼2주공,동삼동,영도구,1968.0,59.38355408388521,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60680909,국제마마뉴비치타운,동삼동,영도구,522.0,64.44094922737307,B,175000000.0,225062876.32796308,6.317927830149972,14219310.098860413,239282186.4268235,-16.784367349784205,23.102295179934178,36.732677958184844,6.0,ALL_SAME_DONG,17.642711352709906,28.561879007158453,MEDIUM,9.0,6M,OK,OK,2026-08-28
A60680912,절영아파트(215동-217동),동삼동,영도구,1340.0,,C,93000000.0,,,,,-12.516933128006713,,,6.0,ALL_SAME_DONG,,,LOW,17.0,6M,ELEMENTARY_DEMAND_MISSING,SCHOOL_SCORE_MISSING,2026-08-28
A60681702,반도보라,영선동4가,영도구,868.0,52.83443708609272,B,227500000.0,237483069.6692806,1.2097296448581485,2872903.0953083932,240355972.76458898,-4.203697418592,5.413427063450149,5.650977039379779,0.0,INSUFFICIENT_COMPARABLES,,5.413427063450149,LOW,6.0,6M,OK,INSUFFICIENT_COMPARABLES,2026-08-28
A60701003,동래센트럴파크하이츠2차,명륜동,동래구,680.0,78.46087196467991,B,660000000.0,576595891.0585746,12.833300835998362,73996285.30755222,650592176.3661268,12.067286990680437,0.766013845317925,-1.4254278233141293,21.0,DISTRICT_RELAXED,3.163642445399594,-1.6316147547637456,LOW,5.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60701004,명륜아이파크1단지,명륜동,동래구,1409.0,78.46087196467991,B,815000000.0,612135632.5973071,12.83330083599834,78557207.25555396,690692839.852861,35.372945055962305,-22.539644219963964,-15.252412287992511,25.0,DISTRICT_RELAXED,-24.77216146878585,-20.307126971142072,HIGH,25.0,6M,OK,OK,2026-08-28
A60702002,우성베스토피아,복천동,동래구,744.0,26.39878587196468,B,352500000.0,413713246.0778755,-9.5275589627971,-39416773.45697147,374296472.620904,-18.030737648567907,8.503178685770807,6.183396488199722,5.0,DISTRICT_RELAXED,11.73785972793434,5.268497643607274,MEDIUM,8.0,6M,OK,OK,2026-08-28
A60710004,안락뜨란채2단지,안락동,동래구,1420.0,63.739624724061805,B,430000000.0,395466096.56272084,6.002073120502582,23736164.282491863,419202260.8452127,15.94048416612067,-9.93841104561809,-2.511102129020304,5.0,ALL_SAME_DONG,-17.146439070128114,-2.7303830211080617,MEDIUM,34.0,6M,OK,OK,2026-08-28
A60712001,사직2차삼정그린코아,사직동,동래구,560.0,80.76136865342164,B,405000000.0,493721692.9179894,13.939893124115454,68824276.32334125,562545969.2413306,-34.152734891272154,48.092628015387604,38.90023931884707,8.0,ALL_SAME_DONG,64.27538220890528,31.909873821869937,MEDIUM,12.0,6M,OK,OK,2026-08-28
A60712204,한신,사직동,동래구,710.0,80.76136865342164,B,205000000.0,331163211.4753878,13.9398931241155,46163797.74605763,377327009.22144544,-50.74706693763329,64.68696006174879,84.06195571777826,8.0,ALL_SAME_DONG,77.33703823263187,52.03688189086573,MEDIUM,11.0,6M,OK,OK,2026-08-28
A60775306,동래럭키,온천동,동래구,1536.0,68.33162251655628,B,870000000.0,359693763.4510089,8.087336312462568,29089644.34523666,388783407.7962456,82.2958133373335,-74.20847702487093,-55.31225197744304,8.0,ALL_SAME_DONG,-14.631873211303237,-133.7850808384386,MEDIUM,14.0,6M,OK,OK,2026-08-28
A60775407,동원로얄듀크,낙민동,동래구,632.0,61.6733995584989,B,325000000.0,287127097.1323452,5.076953894670111,14577310.340513825,301704407.472859,6.5094062127469385,-1.4324523180768276,-7.167874623735681,5.0,ALL_SAME_DONG,5.248433589253665,-8.113338225407318,LOW,7.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60775605,동래우성,낙민동,동래구,531.0,61.6733995584989,B,247500000.0,254541674.9265949,5.076953894670111,12922963.478744298,267464638.4053392,-10.665081364876432,15.742035259546544,8.066520567813829,5.0,ALL_SAME_DONG,23.64070325473583,7.843367264357259,MEDIUM,9.0,6M,OK,OK,2026-08-28
A60776006,한양,낙민동,동래구,552.0,57.23300220750552,B,447500000.0,249076765.47204328,3.1160653350043033,7761394.746424317,256838160.2184676,39.917630193899875,-36.801564858895574,-42.605997716543555,5.0,ALL_SAME_DONG,2.9442910824571067,-76.54742080024825,LOW,8.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60776402,사직2차쌍용예가,사직동,동래구,625.0,80.76136865342164,B,510000000.0,441383037.6743687,13.939893124115454,61528323.71978128,502911361.39414996,-7.756037555361284,21.69593067947674,-1.3899291384019685,5.0,RELAXED_SAME_DONG_2,44.99786748080172,-1.6060061218482478,LOW,11.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60777205,안락SKVIEW,안락동,동래구,1898.0,63.739624724061805,B,374000000.0,398149451.3804251,6.002073120502582,23897221.200733006,422046672.5811581,-12.431328138235854,18.433401258738435,12.84670389870537,5.0,ALL_SAME_DONG,24.799305648003536,12.067496869473338,MEDIUM,34.0,6M,OK,OK,2026-08-28
A60777206,부산안락4휴먼시아,안락동,동래구,619.0,27.80695364238411,B,,,,,,,,,,,,,LOW,,,OK,RECENT_PRICE_MISSING,2026-08-28
A60777604,안락현대,안락동,동래구,738.0,64.27847682119204,B,310000000.0,356032896.4525938,6.244671660872081,22233085.38815713,378265981.84075093,-22.066849373113868,28.311521033985947,22.021284464758374,5.0,ALL_SAME_DONG,37.44897626648754,19.174065801484353,MEDIUM,19.0,6M,OK,OK,2026-08-28
A60778502,강변뜨란채,안락동,동래구,814.0,62.64050772626931,B,383500000.0,310034101.5600271,5.508951659373573,17079628.78251505,327113730.3425422,26.908059169204634,-21.39910750983106,-14.703069011071147,5.0,ALL_SAME_DONG,-24.611096449887437,-18.187118569774686,MEDIUM,14.0,6M,OK,OK,2026-08-28
A60778608,사직쌍용예가,사직동,동래구,2947.0,84.42207505518763,B,550000000.0,457780826.985732,15.723196080114743,71977777.04413748,529758604.0298695,3.6044083414477575,12.118787738666985,-3.680253812751,8.0,ALL_SAME_DONG,28.659210193538755,-4.421634716204782,LOW,59.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60780104,중앙하이츠2,낙민동,동래구,511.0,61.6733995584989,B,238000000.0,251240676.49969104,5.076953894670111,12755373.310546577,263996049.81023762,-13.649806727025037,18.72676062169515,10.922710004301518,5.0,ALL_SAME_DONG,27.106450787914273,10.347070455476025,MEDIUM,11.0,6M,OK,OK,2026-08-28
A60780108,한일유앤아이,낙민동,동래구,935.0,61.6733995584989,B,486500000.0,515025775.0072198,5.076953894670089,26147621.14278388,541173396.1500037,2.347820950071089,2.729132944599,11.23810815005215,5.0,ALL_SAME_DONG,-5.157396239408518,10.615662128606518,LOW,14.0,6M,OK,METHOD_DIRECTION_DISAGREEMENT,2026-08-28
A60782005,삼정그린코아,사직동,동래구,874.0,80.76136865342164,B,215000000.0,256770246.80021667,13.939893124115477,35793497.97847772,292563744.7786944,-37.58307751000926,51.52297063412474,36.076160362183444,8.0,ALL_SAME_DONG,72.83849093268007,30.207450335569398,MEDIUM,13.0,6M,OK,OK,2026-08-28
A60782701,화목,안락동,동래구,793.0,37.07008830022075,B,230000000.0,305277134.5138792,-5.337605845222148,-16294490.1759395,288982644.3379397,-41.11713618126307,35.77953033604092,25.644627973017254,5.0,ALL_SAME_DONG,52.23804456261686,19.321016109464985,MEDIUM,8.0,6M,OK,OK,2026-08-28
A60783306,벽산아스타,온천동,동래구,648.0,83.8975165562914,B,544000000.0,609771546.9532702,15.465955809686172,94306997.9918325,704078544.9451027,-20.176719731181016,35.64267554086719,29.426203114908578,8.0,ALL_SAME_DONG,45.03313486322814,26.25221621850623,MEDIUM,6.0,6M,OK,OK,2026-08-28
A60784207,반도보라스카이뷰,온천동,동래구,1149.0,77.53211920529802,B,570000000.0,514479206.5273098,12.389600394485466,63741917.80145323,578221124.328763,-6.470524438280356,18.860124832765823,1.4423025138180723,8.0,ALL_SAME_DONG,36.12229891757919,1.5979507479524582,MEDIUM,16.0,6M,OK,OK,2026-08-28
A60802001,대연힐스테이트푸르지오,대연동,남구,2304.0,76.50546357615895,B,1045000000.0,679527886.448944,11.901158122276323,80871688.2512511,760399574.7001951,44.84419256752993,-32.94303444525361,-27.234490459311477,11.0,ALL_SAME_DONG,-24.00398708411349,-41.88208180639372,HIGH,45.0,6M,OK,OK,2026-08-28
A60804003,삼성,문현동,남구,916.0,57.40093818984548,B,390000000.0,387236514.3098969,3.1895560646846066,12351125.726844609,399587640.0367415,-6.599927696452923,9.789483761137529,2.458369240190117,7.0,ALL_SAME_DONG,17.103054305819263,2.475913216455794,MEDIUM,14.0,6M,MIDDLE_SCORE_PARTIAL,OK,2026-08-28
A60809002,GS하이츠자이,용호동,남구,1149.0,76.70408388520971,B,1055000000.0,682135002.615271,11.995487935087311,81825421.9397223,763960424.5549933,75.35305171521381,-63.3575637801265,-27.58668961564045,8.0,ALL_SAME_DONG,-84.04914878344552,-42.66597877680749,MEDIUM,21.0,6M,OK,OK,2026-08-28
A60809003,오륙도에스케이뷰,용호동,남구,3000.0,60.247626931567325,B,505000000.0,643316430.0785726,4.443299114637944,28584473.242001653,671900903.3205743,-15.064647633052902,19.507946747690845,33.04968382585629,8.0,ALL_SAME_DONG,13.072066240699343,25.94382725468235,MEDIUM,48.0,6M,OK,OK,2026-08-28
