month,kapt_code,complex_name,sigungu,dong,households,confirmed_households,priced_households,household_coverage,price_coverage,share_3m,share_6m,share_12m,market_cap_krw,partial_cap_krw,per_household_krw,market_cap_1m_krw,small_sample_1m,grade,reason,composition_hash,method_signature,historical_limit,initial_history_short,input_hash,rules_hash,master_hash,run_id,executed_at,kapt_name,bjd_code,sido,sigungu_kapt,eupmyeondong,as4,legal_address,sale_type,codeHeatNm,kaptTarea,kaptDongCnt,total_households,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,road_address,codeMgrNm,codeHallNm,approval_date,kaptFax,ho_households,kaptMarea,kapt_mparea_60,kapt_mparea_85,kapt_mparea_135,kapt_mparea_136,privArea,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode,codeMgr,kaptMgrCnt,kaptCcompany,codeSec,kaptdScnt,kaptdSecCom,codeClean,kaptdClcnt,codeGarbage,codeDisinf,kaptdDcnt,disposalType,codeStr,kaptdEcapa,codeEcon,codeEmgr,codeFalarm,codeWsupply,codeElev,kaptdEcnt,kaptdPcnt,kaptdPcntu,codeNet,kaptdCccnt,welfareFacility,kaptdWtimebus,subwayLine,subwayStation,kaptdWtimesub,convenientFacility,educationFacility,groundElChargerCnt,undergroundElChargerCnt,useYn
2026-08,A10022434,e편한세상 송도 더퍼스트비치,서구,암남동,1302.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,e편한세상 송도 더퍼스트비치,2614012400,부산광역시,서구,암남동,,부산광역시 서구 암남동 419- e편한세상 송도 더퍼스트비치,분양,개별난방,199902.0,10,1302.0,디엘이앤씨주식회사,송도지역주택조합 외 1사,0512462920, ,아파트,부산광역시 서구 충무대로21번길 9,위탁관리,계단식,20240809,0512462921,1302,130727.484,507.0,729.0,66.0,0.0,98827.143,34,34,4,4,,위탁관리,13,(주)디이씨오,위탁관리,,(주)디이씨오,위탁관리,13,음식물쓰레기종량제,관리방식미정,5,,철골콘크리트구조,4900,기타,상주선임,R형,부스타방식,위탁관리,30,0,1475,유,452,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소, 기타",5분이내,1호선,,20분초과,관공서(부산서구청) 병원(동아대학교) 백화점(롯데백화점 광복점) 대형상가(하나로마트 자갈치점) 공원(암남공원) 기타(송도해수욕장),초등학교(송도초등학교) 중학교(경남중학교) 고등학교(부산관광고등학교) 대학교(동아대학교),0,50,Y
2026-08,A10023790,힐스테이트이진베이시티,서구,암남동,1368.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,힐스테이트이진베이시티,2614012400,부산광역시,서구,암남동,,부산광역시 서구 암남동 123-15 힐스테이트이진베이시티,분양,개별난방,309345.0,3,1368.0,현대건설,(주)아이제이동수,0512467739, ,주상복합,부산광역시 서구 송도해변로 192,위탁관리,계단식,20220524,0512477739,1368,195083.02,0.0,432.0,810.0,126.0,137975.8158,69,69,6,31,49264,위탁관리,22,(주)디이씨오,위탁관리,19,주식회사 에스텍시스템,위탁관리,19,음식물쓰레기종량제,위탁관리,3,,철골철근콘크리트구조,9500,종합계약,상주선임,기타,압력탱크식,위탁관리,37,0,2224,유,2000,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5~10분이내,1호선,,10~15분이내,관공서() 병원() 대형상가() 공원() 기타(),초등학교() 대학교(),0,27,Y
2026-08,A10024998,범양레우스 센트럴베이,동구,초량동,856.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,범양레우스 센트럴베이,2617010100,부산광역시,동구,초량동,,부산광역시 동구 초량동 1224 범양레우스 센트럴베이,분양,개별난방,141756.52,3,856.0,(주)범양건영,초량1-3구역도시환경정비사업조합,0514698892,byreus.aptner.com/,주상복합,부산광역시 동구 초량중로 114,위탁관리,복도식,20200227,0514698894,856,92387.09,0.0,856.0,0.0,0.0,67737.1846,40,40,5,6,48795,위탁관리,7,(주)디이씨오,위탁관리,5,(주)에스원,위탁관리,8,음식물쓰레기종량제,위탁관리,5,분무식,철근콘크리트구조,5650,종합계약,상주선임,R형,부스타방식,위탁관리,12,0,996,유,289,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 유치원, 자전거보관소",5분이내,1호선,,5분이내,관공서(초량3동 주민센터) 병원(인창병원) 기타(초량시장),초등학교(초량초등학교) 중학교(부산중학교  경남여자 중학교) 고등학교(부산고등학교),0,20,Y
2026-08,A10025359,e편한세상부산항,동구,초량동,752.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,e편한세상부산항,2617010100,부산광역시,동구,초량동,,부산광역시 동구 초량동 1218 e편한세상부산항,분양,개별난방,138872.0,4,752.0,대림산업주식회사,초량1다시1구역 도시환경정비사업조합,0514699507,http://ebusanhang.aptner.com/,주상복합,부산광역시 동구 홍곡로 50,위탁관리,계단식,20190723,0514699508,752,124467.16,0.0,752.0,0.0,0.0,60038.1637,36,36,4,24,48794,위탁관리,8,(주)주우관리,위탁관리,6,(주)에스원,위탁관리,10,음식물쓰레기종량제,위탁관리,5,분무식,철근콘크리트구조,4200,단일계약,상주선임,R형,부스타방식,위탁관리,24,0,996,유,263,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5분이내,1호선,,5~10분이내,"관공서(초량3동 주민센터, 동구청) 병원(인창병원, 봉생병원)",초등학교(동일중앙초등학교) 중학교(경남 여중) 고등학교(부산고등학교),0,38,Y
2026-08,A10025380,협성휴포레부산진역오션뷰아파트,동구,수정동,788.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,협성휴포레부산진역오션뷰아파트,2617010200,부산광역시,동구,수정동,,부산광역시 동구 수정동 1352 협성휴포레부산진역오션뷰아파트,분양,개별난방,121938.69,3,788.0,(주)협성건설,수정1구역 도시환경정비사업조합,0514610311, ,주상복합,부산광역시 동구 중앙대로 357,위탁관리,복도식,20190730,0514610313,788,77493.945,263.0,525.0,0.0,0.0,53936.917,47,47,5,6,48790,위탁관리,10,(주)혜강종합관리,위탁관리,5,(주)혜강종합관리,위탁관리,7,음식물쓰레기종량제,위탁관리,4,"도포식,분무식,기구부착식",철골철근콘크리트구조,5400,종합계약,상주선임,R형,부스타방식,위탁관리,13,0,795,무,212,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",5분이내,1호선,,5분이내,"관공서(동구청, 동구문화원, 부산진세무서, 부산동부경찰서) 병원(봉생병원)",초등학교(수정초등학교),0,19,Y
2026-08,A10023963,부산항일동미라주더오션아파트,동구,좌천동,546.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,부산항일동미라주더오션아파트,2617010300,부산광역시,동구,좌천동,,부산광역시 동구 좌천동 120 부산항일동미라주더오션아파트,분양,개별난방,91994.69,5,546.0,(주)일동,좌천2구역도시환경정비사업조합,0516479866, ,주상복합,부산광역시 동구 자성로 2,위탁관리,계단식,20211230,0516479868,614,53922.188,102.0,444.0,0.0,0.0,61563.1314,39,38,4,14,48728,위탁관리,7,(주)하나종합관리,위탁관리,4,(주)데코,위탁관리,7,음식물쓰레기종량제,위탁관리,5,분무식,철골철근콘크리트구조,4100,종합계약,상주선임,R형,부스타방식,위탁관리,14,332,318,유,263,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",5~10분이내,1호선,,5~10분이내,,,0,13,Y
2026-08,A10023208,두산위브더제니스 하버시티,동구,범일동,2040.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,두산위브더제니스 하버시티,2617010400,부산광역시,동구,범일동,,부산광역시 동구 범일동 252-1562 두산위브더제니스 하버시티,분양,개별난방,336605.0,7,2040.0,(주)두산건설,좌천.범일구역 통합3지구 도시환경정비사업,0517140188, ,아파트,부산광역시 동구 범일로 21,위탁관리,혼합식,20230525,0517140189,2040,221731.05,392.0,1648.0,0.0,0.0,154276.2519,49,49,5,28,48753,위탁관리,22,(주)타워피엠씨,위탁관리,13,(주)에스텍,위탁관리,19,음식물쓰레기종량제,관리방식미정,4,"도포식,분무식",철근콘크리트구조,10250,종합계약,상주선임,R형,부스타방식,관리방식미정,28,0,2247,유,214,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5분이내,1호선,,5~10분이내,,초등학교(성남초등학교),0,45,Y
2026-08,A10026746,오션브릿지,동구,범일동,652.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,오션브릿지,2617010400,부산광역시,동구,범일동,,부산광역시 동구 범일동 1655 오션브릿지,분양,개별난방,110992.89,2,652.0,(주)삼부건설,한국토지주택공사,0516477531, ,아파트,부산광역시 동구 범일로 41,위탁관리,복도식,20170725,0516477532,652,99345.266,326.0,240.0,86.0,0.0,50156.24,48,48,4,12,48752,위탁관리,6,세화플러스 주식회사,위탁관리,6,(주)비앤에이서비스,위탁관리,7,음식물쓰레기종량제,위탁관리,5,분무식,철골콘크리트구조,5950,종합계약,상주선임,R형,부스타방식,위탁관리,14,121,686,유,176,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,1호선,,5~10분이내,관공서(범5동 주민센터) 병원(봉생병원) 백화점(현대백화점) 대형상가(이마트.부산진시장) 공원(자성대공원),초등학교(성남초등학교),0,16,Y
2026-08,A60106001,한성기린프라자,동구,범일동,547.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,한성기린프라자,2617010400,부산광역시,동구,범일동,,부산광역시 동구 범일동 62-720 한성기린프라자,분양,개별난방,85572.56,1,547.0,한성기린건설,한성기린건설,0516334597, ,주상복합,부산광역시 동구 중앙대로 514,위탁관리,복도식,19971025,0516334598,547,59622.05,249.0,198.0,100.0,0.0,42299.58,28,28,8,6,48726,위탁관리,6,(주)고태,위탁관리,6,(주)고태,위탁관리,5,음식물쓰레기종량제,위탁관리,5,"분무식,기구부착식",철근콘크리트구조,1950,단일계약,상주선임,P형,부스타방식,위탁관리,8,0,503,무,41,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",5분이내,1호선,,5~10분이내,관공서(동구청) 병원(좋은문화병원) 백화점(현대백화점-부산점) 공원(자성대공원),초등학교(좌성초등학교) 고등학교(데레사여자고등학교),0,10,Y
2026-08,A60106002,두산위브포세이돈Ⅱ,동구,범일동,690.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,두산위브포세이돈Ⅱ,2617010400,부산광역시,동구,범일동,,부산광역시 동구 범일동 825-7 두산위브포세이돈Ⅱ,분양,개별난방,159076.27,4,690.0,두산건설,두산건설,0516467060, ,주상복합,부산광역시 동구 자성로116번길 2,위탁관리,계단식,20061229,0516467061,690,98085.36,0.0,330.0,270.0,90.0,76233.69,47,47,4,17,48748,위탁관리,9,(주)디이씨오,위탁관리,9,(주)비앤에이서비스,위탁관리,9,차량수거방식,위탁관리,8,"도포식,분무식",철근콘크리트구조,4750,단일계약,상주선임,R형,부스타방식,위탁관리,17,0,1243,무,114,"관리사무소, 노인정, 보육시설, 자전거보관소",5분이내,"1호선, 2호선",,5~10분이내,병원(수성한의원) 대형상가(부산진시장) 공원(자성대공원),초등학교(성남초),0,27,Y
2026-08,A60681702,영선동반도보라아파트,영도구,영선동4가,868.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,영선동반도보라아파트,2620011100,부산광역시,영도구,영선동4가,,부산광역시 영도구 영선동4가 186-46 영선동반도보라아파트,분양,개별난방,117923.0,10,868.0,(주)반도,반도,0514188900, ,아파트,부산광역시 영도구 해안산책길 30,위탁관리,계단식,20000616,07070051314,877,96393.22,336.0,292.0,192.0,48.0,75410.28,25,25,2,19,49080,위탁관리,7,(주)삼성T.M.S,위탁관리,6,(주)썬앤문,위탁관리,10,음식물쓰레기종량제,위탁관리,4,"분무식,기구부착식",철근콘크리트구조,2350,단일계약,상주선임,R형,고가수조식,위탁관리,19,38,956,무,114,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소, 기타",5~10분이내,1호선,,,관공서() 병원() 백화점(),초등학교(남항초등학교) 고등학교(테크노과학고교),0,20,Y
2026-08,A60675801,미광마린타워아파트,영도구,봉래동2가,676.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,미광마린타워아파트,2620011600,부산광역시,영도구,봉래동2가,,부산광역시 영도구 봉래동2가 112 미광마린타워아파트,분양,개별난방,98803.36,4,676.0,대우건설,대우건설,0514163908, ,아파트,부산광역시 영도구 대교로14번길 17,자치관리,계단식,19920605,0514163909,676,72868.2,0.0,406.0,138.0,132.0,72868.2,23,23,0,15,49004,자치관리,5,,위탁관리,4,(주)듀델코리아,위탁관리,6,기타,위탁관리,7,,철근콘크리트구조,2260,단일계약,상주선임,GR형,부스타방식,위탁관리,15,251,220,무,98,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",5분이내,,,5~10분이내,관공서(봉래1동사무소) 병원(해동병원) 대형상가(홈플러스),초등학교(대교초교),12,0,Y
2026-08,A10024303,영도 센트럴 에일린의뜰,영도구,봉래동4가,1216.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요; 임대·혼합 또는 분양 범위 미확인,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,영도 센트럴 에일린의뜰,2620011800,부산광역시,영도구,봉래동4가,,부산광역시 영도구 봉래동4가 69-1 영도 센트럴 에일린의뜰,혼합,개별난방,126989.0,12,1216.0,아이에스동서,봉래1구역 주택재개발 정비사업조합,0514188847, ,아파트,부산광역시 영도구 태종로 172,위탁관리,계단식,20210429,0514188849,1216,124687.17,397.0,764.0,55.0,0.0,91078.1778,34,34,3,27,49057,위탁관리,9,(주)케이비아주,위탁관리,6,s1,위탁관리,12,음식물쓰레기종량제,위탁관리,4,"분무식,기구부착식",철근콘크리트구조,4750,종합계약,상주선임,R형,부스타방식,위탁관리,27,0,1336,유,326,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 유치원, 커뮤니티공간, 자전거보관소",5분이내,,,5~10분이내,"관공서(영도구청,영도구보건소,봉래동주민센터) 병원(수도병원,해동병원,영도병원) 백화점(롯데백화점) 대형상가(홈플러스,롯데마트) 공원(하늘소공원)","초등학교(대교초등학교,영도초등학교,청학초등학교,) 중학교(영선중학교,남도여자중학교,부산남중학교) 고등학교(부산영상예술고등학교,부산보건고등학교) 대학교(고신대학교)",0,27,Y
2026-08,A60607003,신영도롯데낙천대,영도구,청학동,528.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,신영도롯데낙천대,2620012000,부산광역시,영도구,청학동,,부산광역시 영도구 청학동 99-294 신영도롯데낙천대,분양,개별난방,67929.69,8,528.0,롯데건설주식회사,태산종합건설주식회사,0514120560, ,아파트,부산광역시 영도구 청학남로 48,위탁관리,계단식,20051026,0514120561,528,51761.3,218.0,270.0,40.0,0.0,39708.7774,20,20,4,14,49085,위탁관리,6,세화플러스 주식회사,위탁관리,4,(주)세웅서비스,위탁관리,5,음식물쓰레기종량제,위탁관리,4,"분무식,기구설치식",철근콘크리트구조,2300,단일계약,상주선임,R형,부스타방식,위탁관리,14,127,386,유,117,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터",5~10분이내,1호선,,,관공서(영도구청) 병원(천성재활의원) 대형상가(LG하이프라자),초등학교(청동초교),0,22,Y
2026-08,A60607004,청학영도신도브래뉴,영도구,청학동,508.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,청학영도신도브래뉴,2620012000,부산광역시,영도구,청학동,,부산광역시 영도구 청학동 536 청학영도신도브래뉴,분양,개별난방,55829.207,11,508.0,신도건설,신도건설,0514127300, ,아파트,부산광역시 영도구 태종로 260,위탁관리,계단식,20090730,0514127302,509,55710.918,142.0,300.0,66.0,0.0,41841.0788,20,20,3,13,49021,위탁관리,6,남부건업(주),위탁관리,6,(주)필립피엠씨,위탁관리,5,음식물쓰레기종량제,위탁관리,5,분무식,철근콘크리트구조,1750,단일계약,상주선임,R형,부스타방식,위탁관리,13,8,565,유,163,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,1호선,,10~15분이내,관공서(영도구청) 병원(해동병원) 백화점(롯대백화점(광복점)) 대형상가(삼성디지털 프라자) 공원(청학수변공원),초등학교(봉학초등학교),0,5,Y
2026-08,A10022267,오션라이프에일린의 뜰,영도구,동삼동,1228.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요; 임대·혼합 또는 분양 범위 미확인,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,오션라이프에일린의 뜰,2620012100,부산광역시,영도구,동삼동,,부산광역시 영도구 동삼동 383-1 오션라이프에일린의 뜰,혼합,개별난방,176968.0,10,0.0,아이에스동서건설(주),동삼2구역재개발정비사업조합,0514040790,동삼2구역재개발정비사업조합,아파트,부산광역시 영도구 태종로 611,위탁관리,계단식,20230628,0514040793,1228,124361.836,0.0,0.0,0.0,0.0,184316.4076,35,35,2,23,,위탁관리,11,(주)하나종합관리,위탁관리,,(주)비엔에이서비스,위탁관리,12,음식물쓰레기종량제,위탁관리,3,"분무식,기구부착식",철근콘크리트구조,8150,단일계약,상주선임,R형,부스타방식,위탁관리,23,13,1279,유,420,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,,,,관공서(영도구청) 병원(해동병원  영도병원) 공원(아마르),초등학교(동삼초등학교),0,26,Y
2026-08,A10023837,부산오션시티푸르지오,영도구,동삼동,846.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,부산오션시티푸르지오,2620012100,부산광역시,영도구,동삼동,,부산광역시 영도구 동삼동 1180 부산오션시티푸르지오,분양,개별난방,161798.97,4,846.0,대우건설,하버시티개발(주),0514051180, ,아파트,부산광역시 영도구 동삼오션로 30,위탁관리,계단식,20220428,0514051183,846,100511.87,0.0,839.0,7.0,0.0,72025.4783,49,49,3,16,49128,위탁관리,8,(주)혜강종합관리,위탁관리,6,(주)에스원,위탁관리,10,음식물쓰레기종량제,위탁관리,3,분무식,철골철근콘크리트구조,4250,종합계약,상주선임,GR형,부스타방식,위탁관리,16,0,937,무,247,"관리사무소, 노인정, 보육시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5~10분이내,1호선,,20분초과,,,0,19,Y
